id,title,description,availability,condition,price,link,image_link,brand,google_product_category,product_type,additional_image_link,sale_price,item_group_id,color,size,material,gender,age_group,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
221c77a3-6c3a-42db-a2de-5e1bacc1db65_en,Kenya - 500g cardamom Ground grains,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,89.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636398/greenroasteries/variations/variations/ARABICA-kenya_var_221c77a3-6c3a-42db-a2de-5e1bacc1db65.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,500g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,cardamom,Ground grains
de428955-d631-485f-8dc5-abcfa169a430_en,Kenya - 250g cardamom whole beans,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,49.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636422/greenroasteries/variations/variations/ARABICA-kenya_var_de428955-d631-485f-8dc5-abcfa169a430.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,250g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,cardamom,whole beans
b4ffebcb-58e1-48a6-8288-8a2f59acccfd_en,Kenya - 500g cardamom whole beans,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,89.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636425/greenroasteries/variations/variations/ARABICA-kenya_var_b4ffebcb-58e1-48a6-8288-8a2f59acccfd.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,500g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,cardamom,whole beans
c4d974dc-d159-4e21-b304-8cf88c5184c6_en,Kenya - 250g saffron whole beans,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,57.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636435/greenroasteries/variations/variations/ARABICA-kenya_var_c4d974dc-d159-4e21-b304-8cf88c5184c6.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,250g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,saffron,whole beans
bea5bcf4-1e27-4dbc-b3b4-a390454d5a23_en,Kenya - 250g cardamom Ground grains,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,49.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636438/greenroasteries/variations/variations/ARABICA-kenya_var_bea5bcf4-1e27-4dbc-b3b4-a390454d5a23.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,250g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,cardamom,Ground grains
972ad734-5b77-4f0d-acf5-e935e02d62c6_en,Kenya - 500g saffron whole beans,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,99.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636448/greenroasteries/variations/variations/ARABICA-kenya_var_972ad734-5b77-4f0d-acf5-e935e02d62c6.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,500g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,saffron,whole beans
9b546dc1-1207-4c62-baf3-0da65c931593_en,Kenya - 500g  cardamom & saffron Ground grains,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,106.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636452/greenroasteries/variations/variations/ARABICA-kenya_var_9b546dc1-1207-4c62-baf3-0da65c931593.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,500g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE, cardamom & saffron,Ground grains
34b915cd-90fa-48ba-b808-bdda93afc1bc_en,Kenya - 250g saffron Ground grains,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,57.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636453/greenroasteries/variations/variations/ARABICA-kenya_var_34b915cd-90fa-48ba-b808-bdda93afc1bc.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,250g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,saffron,Ground grains
f9aa5dde-ff42-481c-bd97-cbf5c6e2869a_en,Kenya - 1000g  cardamom & saffron Ground grains,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,185.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636455/greenroasteries/variations/variations/ARABICA-kenya_var_f9aa5dde-ff42-481c-bd97-cbf5c6e2869a.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,1000g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE, cardamom & saffron,Ground grains
caee7be6-5fd2-4054-8ebd-21481b52c30a_en,Kenya - 500g saffron Ground grains,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,99.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636475/greenroasteries/variations/variations/ARABICA-kenya_var_caee7be6-5fd2-4054-8ebd-21481b52c30a.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,500g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,saffron,Ground grains
a2837aa5-73e6-483b-b654-ac74ab579f52_en,Kenya - 250g  cardamom & saffron whole beans,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,59.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636479/greenroasteries/variations/variations/ARABICA-kenya_var_a2837aa5-73e6-483b-b654-ac74ab579f52.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,250g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE, cardamom & saffron,whole beans
25ff6429-1ac6-406c-840d-af62d5a0478a_en,Kenya - 1000g saffron Ground grains,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,176.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636671/greenroasteries/variations/variations/ARABICA-kenya_var_25ff6429-1ac6-406c-840d-af62d5a0478a.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,1000g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,saffron,Ground grains
3cbd1184-3769-448e-ad83-2ef0e4780adb_en,Kenya - 1000g cardamom Ground grains,"We are proud of the flavor of Emirati Arabic coffee, prepared according to its origins, from selecting green coffee beans and roasting them with love until adding cardamom and saffron. Enjoy a unique experience to learn about our traditions and culture.",in stock,new,164.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636408/greenroasteries/variations/variations/ARABICA-kenya_var_3cbd1184-3769-448e-ad83-2ef0e4780adb.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ARABIC COFFEE,"https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636701/greenroasteries/gallery/gallery/ARABICA-kenya_img_4249df2b-47da-40c7-a19d-2ddfe19b0c95.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636706/greenroasteries/gallery/gallery/ARABICA-kenya_img_d07d24e0-fbb6-429f-9450-de92d7091d15.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636707/greenroasteries/gallery/gallery/ARABICA-kenya_img_511b56c1-4355-460e-91a3-c6c1b0787688.webp,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636702/greenroasteries/gallery/gallery/ARABICA-kenya_img_db8a16b4-c5c6-4f22-ab2c-96a407a1fc09.webp",,134b0489-1f4d-4ca6-b6d1-7a4e5ab9e365,Brown,1000g,Coffee,unisex,adult,en,Kenya,ARABIC COFFEE,cardamom,Ground grains
