id,title,description,price,availability,condition,brand,product_type,google_product_category,image_link,link,gtin,mpn,age_group,gender,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
5d3c573d-fbaa-4506-9443-1d25be2ccf74,"برازيـــل - 1 kg - هيل و زعفران - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",165.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636520/greenroasteries/variations/variations/ARABICA-Brazil_var_5d3c573d-fbaa-4506-9443-1d25be2ccf74.webp,https://thegreenroasteries.com/product/brazil,BR-SF-CAR-1KG-G-B,BR-SF-CAR-1KG-G-B,adult,unisex,"1 kg","Arabic Coffee","القهوة العربية","هيل و زعفران","حبوب مطحونة","UAE"
59e5e0ad-cfc6-46fb-88d4-d8e1e43979d0,"برازيـــل - 250 g - زعفران - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",43.95 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636526/greenroasteries/variations/variations/ARABICA-Brazil_var_59e5e0ad-cfc6-46fb-88d4-d8e1e43979d0.webp,https://thegreenroasteries.com/product/brazil,BR-SF-250G-G-B,BR-SF-250G-G-B,adult,unisex,"250 g","Arabic Coffee","القهوة العربية","زعفران","حبوب مطحونة","UAE"
0828fe76-0d79-456a-9b2e-27ddceaa4314,"برازيـــل - 250 g - هيل و زعفران - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",55.95 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636532/greenroasteries/variations/variations/ARABICA-Brazil_var_0828fe76-0d79-456a-9b2e-27ddceaa4314.webp,https://thegreenroasteries.com/product/brazil,BR-SF-CAR-250G-T-B,BR-SF-CAR-250G-T-B,adult,unisex,"250 g","Arabic Coffee","القهوة العربية","هيل و زعفران","حبوب مطحونة","UAE"
09b367ed-201d-4a12-a543-b140a82d6a94,"برازيـــل - 1 kg - هيل - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",174.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636667/greenroasteries/variations/variations/ARABICA-Brazil_var_09b367ed-201d-4a12-a543-b140a82d6a94.webp,https://thegreenroasteries.com/product/brazil,BR -1KG-T-B,BR -1KG-T-B,adult,unisex,"1 kg","Arabic Coffee","القهوة العربية","هيل","حبوب كاملة","UAE"
32df07ae-ba76-459c-86ea-b2fe5ea4bbac,"برازيـــل - 1 kg - زعفران - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",156.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636669/greenroasteries/variations/variations/ARABICA-Brazil_var_32df07ae-ba76-459c-86ea-b2fe5ea4bbac.webp,https://thegreenroasteries.com/product/brazil,BR-SF-1KG-G-B,BR-SF-1KG-G-B,adult,unisex,"1 kg","Arabic Coffee","القهوة العربية","زعفران","حبوب مطحونة","UAE"
976f8cf3-86d4-427c-ac38-db8fc6c9688b,"سحر الشوكولاتة  46 قطعة - 805 g","ثماني نكهات فاخرة تجتمع في تجربة واحدة لا تُنسى: تشيز كيك، كريم الفستق، لوكر الحليب، عصا الشوكولاتة، الشوكولاتة الداكنة، روكي رود، شوكولاتة اللوز، وكريب لاتيه. 46 قطعة من السحر والتميز في كل قضمة.",199.00 AED,in stock,new,"المحامص الخضراء","الشوكولاته",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636690/greenroasteries/variations/variations/choc-big-46_var_976f8cf3-86d4-427c-ac38-db8fc6c9688b.jpg,https://thegreenroasteries.com/product/choco-magic-46-pieces,choc-big-46,choc-big-46,adult,unisex,"805 g","Arabic Coffee","الشوكولاته","","","UAE"
80004c67-bb34-43c5-a7f0-27ab6a5df1bc,"خلطـــة المســـاء - 1 kg - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",215.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636549/greenroasteries/variations/variations/ESS-MOR-AN_var_80004c67-bb34-43c5-a7f0-27ab6a5df1bc.webp,https://thegreenroasteries.com/product/afternoon-blend-1,ESS-MOR-N-1KG-AN,ESS-MOR-N-1KG-AN,adult,unisex,"1 kg","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
d8eb8ac2-578b-4180-a554-c0c03ca9cb63,"خلطـــة المســـاء - 500 g - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636561/greenroasteries/variations/variations/ESS-MOR-AN_var_d8eb8ac2-578b-4180-a554-c0c03ca9cb63.webp,https://thegreenroasteries.com/product/afternoon-blend-1,ESS-MOR-N-500G-AN,ESS-MOR-N-500G-AN,adult,unisex,"500 g","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
cac6ba2b-0e71-4224-b454-653b6aab05ae,"خلطـــة المســـاء - 500 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636576/greenroasteries/variations/variations/ESS-MOR-AN_var_cac6ba2b-0e71-4224-b454-653b6aab05ae.webp,https://thegreenroasteries.com/product/afternoon-blend-1,ESS-MOR-G-500G-AN,ESS-MOR-G-500G-AN,adult,unisex,"500 g","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
197d1b1f-3187-475a-b377-633c49bc47ac,"خلطـــة المســـاء - 250 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",64.95 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636640/greenroasteries/variations/variations/ESS-MOR-AN_var_197d1b1f-3187-475a-b377-633c49bc47ac.webp,https://thegreenroasteries.com/product/afternoon-blend-1,ESS-MOR-G-250G-AN,ESS-MOR-G-250G-AN,adult,unisex,"250 g","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
d38b3e1a-c919-4bc3-9235-0c7983884727,"خلطـــة المســـاء - 250 g - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",64.95 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636648/greenroasteries/variations/variations/ESS-MOR-AN_var_d38b3e1a-c919-4bc3-9235-0c7983884727.webp,https://thegreenroasteries.com/product/afternoon-blend-1,ESS-MOR-N-250G-AN,ESS-MOR-N-250G-AN,adult,unisex,"250 g","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
b85d5c6b-f162-441d-bda9-b474d5f9339c,"خلطـــة المســـاء - 1 kg - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي
الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا
الجود المحاصيل.",215.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636676/greenroasteries/variations/variations/ESS-MOR-AN_var_b85d5c6b-f162-441d-bda9-b474d5f9339c.webp,https://thegreenroasteries.com/product/afternoon-blend-1,ESS-MOR-G-1KG-AN,ESS-MOR-G-1KG-AN,adult,unisex,"1 kg","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
fdaced55-150a-4739-b52b-be602ab7e0be,"اثيوبيـــا هامبيـــلا - 1 kg - حبوب كاملة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",235.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636546/greenroasteries/variations/variations/ETH-HAM-ESPRSS-ROAS_var_fdaced55-150a-4739-b52b-be602ab7e0be.webp,https://thegreenroasteries.com/product/ethiopia-hambila-1,ESS-1KG-ETHHAM-T,ESS-1KG-ETHHAM-T,adult,unisex,"1 kg","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
2636eaba-cb5f-4e29-a2be-e4abfa6944c6,"اثيوبيـــا هامبيـــلا - 500 g - حبوب كاملة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",125.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636565/greenroasteries/variations/variations/ETH-HAM-ESPRSS-ROAS_var_2636eaba-cb5f-4e29-a2be-e4abfa6944c6.webp,https://thegreenroasteries.com/product/ethiopia-hambila-1,ESS-500G-ETHHAM-T,ESS-500G-ETHHAM-T,adult,unisex,"500 g","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
e6ec50a2-111a-453b-a952-ff24237054d6,"اثيوبيـــا هامبيـــلا - 500 g - حبوب مطحونة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",125.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636574/greenroasteries/variations/variations/ETH-HAM-ESPRSS-ROAS_var_e6ec50a2-111a-453b-a952-ff24237054d6.webp,https://thegreenroasteries.com/product/ethiopia-hambila-1,ESS-500G-ETHHAM-G,ESS-500G-ETHHAM-G,adult,unisex,"500 g","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
